 # step, time, energy, kin_ener, pot_ener
           0   0.0000000000000000       -4.6821489605756219E-004   0.0000000000000000       -4.6821489605756219E-004
           1   4.9999998263542276       -4.6862254542373653E-004   1.3251241722713381E-005  -4.8187378714644992E-004
           2   9.9999996527084551       -4.6947424921615644E-004   4.7287226564880521E-005  -5.1676147578103699E-004
           3   14.999999479062684       -4.7014591663213591E-004   8.9491267932629968E-005  -5.5963718456476590E-004
           4   19.999999305416910       -4.7038934653438277E-004   1.2860040156859051E-004  -5.9898974810297331E-004
           5   24.999999131771141       -4.7031570275763487E-004   1.5891095286850443E-004  -6.2922665562613930E-004
           6   29.999998958125367       -4.7011291209855328E-004   1.7955907064564220E-004  -6.4967198274419548E-004
           7   34.999998784479594       -4.6990187375001060E-004   1.9213304317472197E-004  -6.6203491692473258E-004
           8   39.999998610833821       -4.6973070898112225E-004   1.9885087460627416E-004  -6.6858158358739641E-004
           9   44.999998437188047       -4.6960716106208937E-004   2.0169376632373818E-004  -6.7130092738582753E-004
          10   49.999998263542281       -4.6952366297796800E-004   2.0215759968609322E-004  -6.7168126266406122E-004
          11   54.999998089896508       -4.6946961737967150E-004   2.0127676055940462E-004  -6.7074637793907614E-004
          12   59.999997916250734       -4.6943584195465712E-004   1.9972809015079827E-004  -6.6916393210545539E-004
          13   64.999997742604961       -4.6941552611650457E-004   1.9793581811354199E-004  -6.6735134423004654E-004
          14   69.999997568959188       -4.6940397166331726E-004   1.9615413804594258E-004  -6.6555810970925981E-004
          15   74.999997395313414       -4.6939806050148321E-004   1.9452584740174168E-004  -6.6392390790322490E-004
          16   79.999997221667641       -4.6939576849843758E-004   1.9312186930682258E-004  -6.6251763780526016E-004
          17   84.999997048021868       -4.6939579849604273E-004   1.9196712278349613E-004  -6.6136292127953885E-004
          18   89.999996874376095       -4.6939732413460607E-004   1.9105717953016654E-004  -6.6045450366477264E-004
          19   94.999996700730321       -4.6939981732506853E-004   1.9036891457499820E-004  -6.5976873190006673E-004
          20   99.999996527084562       -4.6940293377969718E-004   1.8986735239383563E-004  -6.5927028617353278E-004
          21   104.99999635343879       -4.6940643738175843E-004   1.8951018550663492E-004  -6.5891662288839338E-004
          22   109.99999617979302       -4.6941015034078677E-004   1.8925094719538321E-004  -6.5866109753616995E-004
          23   114.99999600614724       -4.6941392086649234E-004   1.8904148564268005E-004  -6.5845540650917242E-004
          24   119.99999583250147       -4.6941760352089414E-004   1.8883415564005293E-004  -6.5825175916094710E-004
          25   124.99999565885570       -4.6942104974099342E-004   1.8858397302128381E-004  -6.5800502276227722E-004
          26   129.99999548520992       -4.6942410746805184E-004   1.8825083646609267E-004  -6.5767494393414452E-004
          27   134.99999531156413       -4.6942662944569414E-004   1.8780179329657635E-004  -6.5722842274227049E-004
          28   139.99999513791838       -4.6942848951784383E-004   1.8721320364894090E-004  -6.5664169316678473E-004
          29   144.99999496427259       -4.6942960509808947E-004   1.8647254634294514E-004  -6.5590215144103461E-004
          30   149.99999479062683       -4.6942996193022888E-004   1.8557952828049409E-004  -6.5500949021072294E-004
          31   154.99999461698104       -4.6942963464830726E-004   1.8454613766980452E-004  -6.5397577231811181E-004
          32   159.99999444333528       -4.6942879430260907E-004   1.8339535663677408E-004  -6.5282415093938315E-004
          33   164.99999426968949       -4.6942769336193581E-004   1.8215845148793059E-004  -6.5158614484986637E-004
          34   169.99999409604374       -4.6942662151963605E-004   1.8087109293906046E-004  -6.5029771445869651E-004
          35   174.99999392239795       -4.6942583335074408E-004   1.7956897668360927E-004  -6.4899481003435336E-004
          36   179.99999374875219       -4.6942546130046602E-004   1.7828400062442999E-004  -6.4770946192489601E-004
          37   184.99999357510640       -4.6942544146564864E-004   1.7704223108791579E-004  -6.4646767255356445E-004
          38   189.99999340146064       -4.6942548857376590E-004   1.7586466588533355E-004  -6.4529015445909945E-004
          39   194.99999322781485       -4.6942515210716257E-004   1.7477106838664620E-004  -6.4419622049380874E-004
          40   199.99999305416912       -4.6942396177062729E-004   1.7378599016172299E-004  -6.4320995193235028E-004
          41   204.99999288052334       -4.6942162975609111E-004   1.7294487366230343E-004  -6.4236650341839454E-004
          42   209.99999270687758       -4.6941823417122292E-004   1.7229740459626526E-004  -6.4171563876748818E-004
          43   214.99999253323179       -4.6941428779601394E-004   1.7190564411320708E-004  -6.4131993190922102E-004
          44   219.99999235958603       -4.6941062342194153E-004   1.7183614728965798E-004  -6.4124677071159951E-004
          45   224.99999218594024       -4.6940810558970781E-004   1.7214784096134645E-004  -6.4155594655105426E-004
          46   229.99999201229448       -4.6940727710119271E-004   1.7287978459202985E-004  -6.4228706169322254E-004
          47   234.99999183864870       -4.6940810780700929E-004   1.7404374123048820E-004  -6.4345184903749750E-004
          48   239.99999166500294       -4.6940998336615376E-004   1.7562498281293359E-004  -6.4503496617908732E-004
          49   244.99999149135715       -4.6941195704262276E-004   1.7759139174745471E-004  -6.4700334879007749E-004
          50   249.99999131771139       -4.6941315269430128E-004   1.7990727063409991E-004  -6.4932042332840119E-004
          51   254.99999114406560       -4.6941313263652808E-004   1.8254616975930005E-004  -6.5195930239582813E-004
          52   259.99999097041984       -4.6941206903590091E-004   1.8549751555386551E-004  -6.5490958458976642E-004
          53   264.99999079677406       -4.6941065840632259E-004   1.8876455473853358E-004  -6.5817521314485614E-004
          54   269.99999062312827       -4.6940983552388023E-004   1.9235474245523130E-004  -6.6176457797911153E-004
          55   274.99999044948254       -4.6941041965901497E-004   1.9626656959389726E-004  -6.6567698925291225E-004
          56   279.99999027583675       -4.6941283563829445E-004   2.0047784853970913E-004  -6.6989068417800356E-004
          57   284.99999010219096       -4.6941700156477063E-004   2.0493949062788520E-004  -6.7435649219265586E-004
          58   289.99998992854518       -4.6942239540552000E-004   2.0957649687989544E-004  -6.7899889228541547E-004
          59   294.99998975489945       -4.6942824344635339E-004   2.1429534934690265E-004  -6.8372359279325601E-004
          60   299.99998958125366       -4.6943374267082480E-004   2.1899521048431581E-004  -6.8842895315514058E-004
          61   304.99998940760787       -4.6943824055645212E-004   2.2357977344616690E-004  -6.9301801400261905E-004
          62   309.99998923396208       -4.6944133275423499E-004   2.2796713267894501E-004  -6.9740846543318001E-004
