 # step, time, energy, kin_ener, pot_ener
           0   0.0000000000000000       -2.0108412764020798E-003   0.0000000000000000       -2.0108412764020798E-003
           1   9.9999996527084551       -2.0108413191095844E-003   2.5485666529173834E-007  -2.0110961757748760E-003
           2   19.999999305416910       -2.0108414461057910E-003   1.0187456561542105E-006  -2.0118601917619452E-003
           3   29.999998958125367       -2.0108416540574139E-003   2.2896411649453573E-006  -2.0131312952223592E-003
           4   39.999998610833821       -2.0108419375586043E-003   4.0642235253881737E-006  -2.0149061610839924E-003
           5   49.999998263542281       -2.0108422893468795E-003   6.3379618951941320E-006  -2.0171802512420735E-003
           6   59.999997916250734       -2.0108427005890547E-003   9.1052254666202004E-006  -2.0199479260556751E-003
           7   69.999997568959188       -2.0108431612223298E-003   1.2359418950932883E-005  -2.0232025801732627E-003
           8   79.999997221667641       -2.0108436603333384E-003   1.6093137258590131E-005  -2.0269367975919283E-003
           9   89.999996874376095       -2.0108441865569798E-003   2.0298333725915207E-005  -2.0311425202828950E-003
          10   99.999996527084562       -2.0108447284768751E-003   2.4966495937532290E-005  -2.0358112244144074E-003
          11   109.99999617979302       -2.0108452750106070E-003   3.0088823160584899E-005  -2.0409340981711920E-003
          12   119.99999583250147       -2.0108458157650170E-003   3.5656399624169787E-005  -2.0465022153891869E-003
          13   129.99999548520992       -2.0108463413497164E-003   4.1660358314201441E-005  -2.0525066996639179E-003
          14   139.99999513791838       -2.0108468436402073E-003   4.8092030568599667E-005  -2.0589388742088071E-003
          15   149.99999479062683       -2.0108473159854341E-003   5.4943077502585993E-005  -2.0657903934880200E-003
          16   159.99999444333528       -2.0108477533578332E-003   6.2205600119136898E-005  -2.0730533534769700E-003
          17   169.99999409604374       -2.0108481524469483E-003   6.9872225816971362E-005  -2.0807203782639196E-003
          18   179.99999374875219       -2.0108485117000751E-003   7.7936169854211731E-005  -2.0887846815542867E-003
          19   189.99999340146064       -2.0108488313153551E-003   8.6391271123402138E-005  -2.0972401024387573E-003
          20   199.99999305416912       -2.0108491131939216E-003   9.5232002314723065E-005  -2.1060811155086448E-003
          21   209.99999270687758       -2.0108493608584038E-003   1.0445345516991834E-004  -2.1153028160283221E-003
          22   219.99999235958603       -2.0108495793451134E-003   1.1405130204955900E-004  -2.1249008813946724E-003
          23   229.99999201229448       -2.0108497750768849E-003   1.2402173544900352E-004  -2.1348715105258885E-003
          24   239.99999166500294       -2.0108499557227023E-003   1.3436138740909940E-004  -2.1452113431318018E-003
          25   249.99999131771139       -2.0108501300492043E-003   1.4506723098740620E-004  -2.1559173610366106E-003
          26   259.99999097041984       -2.0108503077678687E-003   1.5613646609982640E-004  -2.1669867738676953E-003
          27   269.99999062312827       -2.0108504993803507E-003   1.6756639212909971E-004  -2.1784168915094503E-003
          28   279.99999027583675       -2.0108507160230926E-003   1.7935426974508080E-004  -2.1902049857681735E-003
          29   289.99998992854518       -2.0108509693110301E-003   1.9149717441161883E-004  -2.2023481437226490E-003
          30   299.99998958125366       -2.0108512711790811E-003   2.0399184408470826E-004  -2.2148431152637892E-003
          31   309.99998923396208       -2.0108516337191545E-003   2.1683452365292365E-004  -2.2276861573720780E-003
          32   319.99998888667056       -2.0108520690096938E-003   2.3002080874764209E-004  -2.2408728777573361E-003
          33   329.99998853937899       -2.0108525889343887E-003   2.4354549166711922E-004  -2.2543980806015080E-003
